PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,TotalHouseSF,TotalBathroomCount,QualityOutdoorSF,YearAndRemodAvg,NonHouseSF,HighQualFinSF,HouseLotRatio,FrontageLotRatio,QualityOutdoorLotRatio
923225510,874,126500,20,RL,58.0,10172,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1968,2003,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,441.0,Unf,0.0,423.0,864.0,GasA,Ex,Y,SBrkr,874,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NoFireplace,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,0,120,0,0,0,NoFence,10,2006,WD ,Normal,1738.0,2.0,120,1985.5,-8434.0,1738.0,17.086118757373182,0.5701926858041684,1.1797090051120724
535180070,1236,134450,20,RL,72.0,10011,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,TA,TA,CBlock,TA,TA,No,BLQ,360.0,Unf,0.0,710.0,1070.0,GasA,TA,Y,SBrkr,1236,0,0,0.0,1.0,1,0,2,1,Gd,6,Min1,1,Fa,Attchd,1957.0,Unf,1.0,447.0,TA,TA,Y,0,0,0,0,0,MnPrv,5,2006,WD ,Normal,2306.0,1.5,0,1976.5,-7705.0,2306.0,23.034661871940866,0.719208870242733,0.0
903456110,1952,212300,60,RM,60.0,9780,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,7,9,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,LwQ,354.0,Rec,398.0,224.0,976.0,GasA,Ex,Y,SBrkr,976,976,0,0.0,0.0,1,1,4,1,Gd,8,Typ,2,TA,Detchd,1950.0,Fin,1.0,299.0,TA,TA,Y,285,0,0,0,216,NoFence,4,2007,WD ,Normal,2928.0,1.5,501,1977.5,-6852.0,2928.0,29.938650306748464,0.6134969325153374,5.122699386503068
905104030,913,129000,85,RL,70.0,8400,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,LwQ,187.0,Rec,627.0,0.0,814.0,GasA,Gd,Y,SBrkr,913,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,NoFireplace,Detchd,1990.0,Unf,1.0,240.0,TA,TA,Y,0,0,252,0,0,NoFence,5,2007,WD ,Normal,1727.0,2.0,252,1966.0,-6673.0,1727.0,20.55952380952381,0.8333333333333334,3.0
528346050,2006,350000,20,RL,136.0,11675,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,495.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1660.0,Unf,0.0,322.0,1982.0,GasA,Ex,Y,SBrkr,2006,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1998.0,Fin,3.0,938.0,TA,TA,Y,144,33,0,0,0,NoFence,7,2008,WD ,Normal,3988.0,3.0,177,1998.0,-7687.0,3988.0,34.15845824411135,1.164882226980728,1.5160599571734477
906392110,1498,237000,20,RL,78.0,11645,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,24.0,Unf,0.0,1474.0,1498.0,GasA,Ex,Y,SBrkr,1498,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,3.0,844.0,TA,TA,Y,144,98,0,0,0,NoFence,3,2009,WD ,Normal,2996.0,2.0,242,2005.5,-8649.0,2996.0,25.72778016316015,0.6698153714040361,2.078145126663804
535375130,1034,109000,50,RL,60.0,10134,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,735.0,735.0,GasA,Gd,Y,FuseA,735,299,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,NoFireplace,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,39,0,0,0,NoFence,7,2007,WD ,Normal,1769.0,1.0,39,1945.0,-8365.0,1769.0,17.45608841523584,0.5920663114268798,0.3848431024274719
527357020,1220,170000,20,RL,128.0,13001,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,ALQ,492.0,BLQ,121.0,1012.0,1625.0,GasA,TA,Y,SBrkr,1220,0,0,0.0,1.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1971.0,Unf,2.0,944.0,TA,TA,Y,0,0,249,0,0,NoFence,9,2007,WD ,Normal,2845.0,2.5,249,1971.0,-10156.0,2845.0,21.882932082147526,0.9845396507960926,1.9152372894392737
903227140,1232,128000,70,RM,50.0,6000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1939,1950,Gable,CompShg,MetalSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,276.0,Unf,0.0,324.0,600.0,GasA,Ex,Y,SBrkr,608,624,0,0.0,0.0,1,1,3,1,TA,6,Typ,2,TA,Attchd,1939.0,Unf,1.0,217.0,TA,TA,Y,0,0,0,0,0,GdWo,2,2007,WD ,Normal,1832.0,1.5,0,1944.5,-4168.0,1832.0,30.533333333333335,0.8333333333333334,0.0
534175140,1625,140500,90,RL,75.0,9750,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,Duplex,1Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1625.0,1625.0,GasA,Ex,Y,SBrkr,1625,0,0,0.0,0.0,2,0,4,2,TA,8,Typ,0,NoFireplace,Detchd,1965.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,NoFence,8,2008,ConLD,Normal,3250.0,2.0,0,1965.0,-6500.0,3250.0,33.33333333333333,0.7692307692307693,0.0
902106140,1028,115000,30,RM,56.0,8960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,1008.0,GasA,Gd,Y,FuseA,1028,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1927.0,Unf,2.0,360.0,TA,TA,Y,0,0,130,0,0,NoFence,3,2010,WD ,Normal,2036.0,1.0,130,1938.5,-6924.0,2036.0,22.723214285714285,0.625,1.4508928571428572
923228200,992,106500,180,RM,21.0,1533,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,503.0,Unf,0.0,27.0,530.0,GasA,TA,Y,SBrkr,530,462,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,NoFireplace,BuiltIn,1970.0,Fin,1.0,297.0,TA,TA,Y,112,97,0,0,0,NoFence,7,2007,WD ,Normal,1522.0,2.0,209,1970.0,-11.0,1522.0,99.28245270711024,1.36986301369863,13.633398564905413
527353020,1671,200000,20,RL,80.0,10928,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,TA,TA,PConc,TA,TA,No,LwQ,363.0,Unf,0.0,1064.0,1427.0,GasA,TA,Y,SBrkr,1671,0,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,484.0,TA,TA,Y,252,55,0,0,0,NoFence,8,2009,WD ,Normal,3098.0,2.0,307,1982.0,-7830.0,3098.0,28.349194729136162,0.7320644216691069,2.8092972181551974
907290150,848,136500,120,RM,37.0,4435,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,162.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,1.0,0.0,1,0,1,1,Gd,3,Typ,0,NoFireplace,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,NoFence,3,2008,WD ,Normal,1696.0,2.0,140,2003.0,-2739.0,1696.0,38.2412626832018,0.834272829763247,3.1567080045095826
535176050,1383,145250,20,RL,80.0,11600,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,TA,TA,CBlock,TA,TA,No,Rec,565.0,Unf,0.0,818.0,1383.0,GasA,TA,Y,SBrkr,1383,0,0,0.0,0.0,1,1,3,1,TA,7,Typ,0,NoFireplace,Attchd,1960.0,RFn,1.0,292.0,TA,TA,Y,0,45,0,0,0,NoFence,4,2006,WD ,Normal,2766.0,1.5,45,1960.0,-8834.0,2766.0,23.844827586206897,0.6896551724137931,0.3879310344827586
528280180,1892,226750,60,RL,71.0,8220,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,647.0,Gd,TA,PConc,Gd,TA,Av,GLQ,544.0,Unf,0.0,438.0,982.0,GasA,Ex,Y,SBrkr,1008,884,0,0.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,2000.0,RFn,2.0,431.0,TA,TA,Y,108,0,0,0,0,NoFence,7,2008,WD ,Normal,2874.0,2.5,108,2000.5,-5346.0,2874.0,34.96350364963504,0.8637469586374695,1.313868613138686
909451150,1556,151000,160,RM,24.0,1950,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,81.0,GLQ,612.0,23.0,716.0,GasA,TA,Y,SBrkr,716,840,0,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1980.0,Fin,2.0,452.0,TA,TA,Y,161,0,0,0,0,GdPrv,7,2008,COD,Normal,2272.0,3.5,161,1980.0,322.0,2272.0,116.5128205128205,1.2307692307692308,8.256410256410257
906402060,1644,275000,80,RL,70.0,12800,Pave,NoAlley,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518.0,Unf,0.0,0.0,1518.0,GasA,Gd,Y,SBrkr,1644,0,0,1.0,1.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989.0,Fin,2.0,569.0,TA,TA,Y,80,0,0,0,396,NoFence,8,2009,WD ,Normal,3162.0,3.5,476,1989.0,-9638.0,3162.0,24.703125,0.546875,3.71875
527403360,864,123000,20,RL,63.0,7560,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,119.0,ALQ,613.0,132.0,864.0,GasA,TA,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NoFireplace,Detchd,1977.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,NoFence,5,2008,WD ,Normal,1728.0,2.0,0,1971.0,-5832.0,1728.0,22.857142857142858,0.8333333333333334,0.0
534176250,1164,140000,20,RL,80.0,9600,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1164.0,1164.0,GasA,TA,Y,SBrkr,1164,0,0,0.0,0.0,1,1,3,1,TA,6,Typ,0,NoFireplace,Attchd,1969.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,NoFence,7,2006,COD,Normal,2328.0,1.5,0,1969.0,-7272.0,2328.0,24.25,0.8333333333333334,0.0
527378020,1178,157000,20,RL,80.0,10000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084.0,Unf,0.0,92.0,1176.0,GasA,Gd,Y,SBrkr,1178,0,0,0.0,1.0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1973.0,Unf,2.0,439.0,TA,TA,Y,224,0,0,0,0,MnPrv,11,2008,WD ,Normal,2354.0,2.0,224,1986.5,-7646.0,2354.0,23.54,0.8,2.2399999999999998
903455030,1308,120000,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,880.0,880.0,GasA,Gd,Y,SBrkr,880,428,0,0.0,0.0,2,0,2,1,TA,6,Typ,0,NoFireplace,Detchd,1950.0,Unf,2.0,400.0,Fa,Fa,Y,0,0,117,0,0,NoFence,4,2008,WD ,Normal,2188.0,2.0,117,1946.5,-8132.0,2188.0,21.2015503875969,0.5813953488372093,1.1337209302325582
908275090,1346,112000,50,RL,70.0,11767,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,4,7,1910,2000,Gable,CompShg,MetalSd,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,560.0,560.0,GasA,Gd,N,SBrkr,796,550,0,0.0,0.0,1,1,2,1,TA,6,Min2,0,NoFireplace,Detchd,1950.0,Unf,1.0,384.0,Fa,TA,Y,168,24,0,0,0,GdWo,5,2007,WD ,Normal,1906.0,1.5,192,1955.0,-9861.0,1906.0,16.19784142092292,0.594883997620464,1.6316818220447011
528120110,2098,275500,60,RL,80.0,10240,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1030.0,1030.0,GasA,Gd,Y,SBrkr,1038,1060,0,0.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,3.0,878.0,TA,TA,Y,192,52,0,0,0,NoFence,3,2006,WD ,Normal,3128.0,2.5,244,2005.0,-7112.0,3128.0,30.546875,0.78125,2.3828125
535450100,1521,147500,50,RL,60.0,12144,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,6,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,455.0,Unf,0.0,455.0,910.0,GasA,Gd,Y,SBrkr,910,611,0,0.0,0.0,1,1,3,1,Gd,6,Min2,0,NoFireplace,Detchd,1950.0,Unf,1.0,597.0,Fa,TA,Y,199,0,168,0,0,NoFence,9,2006,WD ,Normal,2431.0,1.5,367,1950.0,-9713.0,2431.0,20.018115942028984,0.4940711462450593,3.022068511198946
527301010,1621,202500,20,RL,91.0,14145,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213.0,Unf,0.0,995.0,1208.0,GasA,Ex,Y,SBrkr,1621,0,0,1.0,0.0,2,0,3,1,Gd,8,Typ,0,NoFireplace,Attchd,1984.0,RFn,2.0,440.0,TA,TA,Y,108,45,0,0,0,NoFence,5,2006,WD ,Normal,2829.0,3.0,153,1991.0,-11316.0,2829.0,20.0,0.6433368681512902,1.0816542948038177
535302200,972,122500,20,RL,119.0,10895,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,648.0,Unf,0.0,324.0,972.0,GasA,TA,Y,SBrkr,972,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,NoFireplace,Attchd,1955.0,Unf,1.0,305.0,TA,TA,Y,0,0,205,0,0,GdWo,6,2010,WD ,Normal,1944.0,1.0,205,1955.0,-8951.0,1944.0,17.84304726938963,1.0922441486920607,1.8815970628728775
909252220,1264,147500,50,RL,63.0,15564,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676,588,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,NoFireplace,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,424,0,0,0,0,NoFence,1,2008,WD ,Normal,1940.0,1.0,424,1954.5,-13624.0,1940.0,12.464662040606528,0.40478026214340784,2.7242354150603956
923227030,1160,152500,20,RL,72.0,17979,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,785.0,Unf,0.0,328.0,1113.0,GasA,Ex,Y,SBrkr,1160,0,0,1.0,0.0,1,0,3,1,Gd,6,Typ,0,NoFireplace,Attchd,1968.0,Unf,1.0,257.0,TA,TA,Y,81,0,0,0,0,GdWo,2,2008,WD ,Normal,2273.0,2.0,81,1968.0,-15706.0,2273.0,12.642527393069692,0.40046721174703825,0.450525613215418
527107240,1511,185000,60,RL,70.0,11207,Pave,NoAlley,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714.0,Unf,0.0,88.0,802.0,GasA,Gd,Y,SBrkr,802,709,0,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Fin,2.0,413.0,TA,TA,Y,95,75,0,0,0,NoFence,6,2006,WD ,Normal,2313.0,3.5,170,1997.0,-8894.0,2313.0,20.63888641027929,0.6246096189881324,1.5169090746854643
916226030,1501,241500,120,RL,42.0,4084,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,384.0,1277.0,GasA,Gd,Y,SBrkr,1501,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,NoFence,7,2008,WD ,Normal,2778.0,3.0,240,1986.0,-1306.0,2778.0,68.02154750244857,1.028403525954946,5.8765915768854065
909178160,1489,139500,50,RL,60.0,9900,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,778.0,778.0,GasA,TA,Y,SBrkr,944,545,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,335,0,0,0,0,GdWo,7,2009,WD ,Normal,2267.0,2.0,335,1945.0,-7633.0,2267.0,22.8989898989899,0.6060606060606061,3.383838383838384
906201022,1442,179900,20,RL,114.0,10357,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738.0,Unf,0.0,172.0,910.0,GasA,Gd,Y,SBrkr,1442,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1990.0,Fin,2.0,719.0,TA,TA,Y,0,244,0,0,0,NoFence,5,2007,WD ,Normal,2352.0,3.0,244,1990.5,-8005.0,2352.0,22.709278748672396,1.1007048373081008,2.3558945640629525
908102020,1436,98000,70,RL,67.0,8777,Pave,NoAlley,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,TA,No,Rec,173.0,BLQ,337.0,166.0,676.0,GasA,Gd,Y,SBrkr,760,676,0,1.0,0.0,2,0,3,1,TA,6,Min1,0,NoFireplace,Attchd,1950.0,Unf,2.0,528.0,TA,TA,Y,147,0,0,0,0,NoFence,10,2006,WD ,Normal,2112.0,3.0,147,1955.0,-6665.0,2112.0,24.062891648627094,0.7633587786259541,1.674831947134556
531380080,2110,205000,60,RL,70.0,8880,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,253.0,948.0,GasA,Ex,Y,SBrkr,1222,888,0,1.0,0.0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,1994.0,RFn,2.0,463.0,TA,TA,Y,0,130,0,0,0,NoFence,5,2010,WD ,Normal,3058.0,3.5,130,1998.0,-5822.0,3058.0,34.43693693693694,0.7882882882882882,1.4639639639639639
527376100,1350,165000,20,RL,78.0,10140,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,TA,Y,SBrkr,1350,0,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1974.0,RFn,2.0,478.0,TA,TA,Y,0,0,0,0,0,MnPrv,8,2009,WD ,Normal,2414.0,2.0,0,1974.0,-7726.0,2414.0,23.80670611439842,0.7692307692307693,0.0
905200280,1920,172500,50,RL,72.0,13650,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57.0,BLQ,441.0,554.0,1052.0,GasA,Ex,Y,SBrkr,1252,668,0,1.0,0.0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1958.0,Unf,2.0,451.0,TA,TA,Y,0,0,0,0,0,NoFence,7,2006,WD ,Normal,2972.0,3.0,0,1958.0,-10678.0,2972.0,21.772893772893774,0.5274725274725275,0.0
535402140,1651,172000,80,RL,93.0,10090,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,Plywood,BrkFace,364.0,TA,TA,CBlock,TA,TA,Av,Rec,242.0,ALQ,483.0,0.0,725.0,GasA,TA,Y,SBrkr,1035,616,0,0.0,1.0,2,0,4,1,TA,6,Typ,2,TA,BuiltIn,1963.0,Unf,1.0,276.0,TA,TA,Y,460,46,0,0,165,MnPrv,10,2007,WD ,Normal,2376.0,2.5,671,1981.0,-7714.0,2376.0,23.548067393458872,0.9217046580773042,6.650148662041626
905101100,1020,94000,50,RL,54.0,6342,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Gd,N,SBrkr,780,240,0,0.0,0.0,1,0,2,1,TA,6,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0,0,176,0,0,NoFence,5,2010,WD ,Normal,1800.0,1.0,176,1935.5,-4542.0,1800.0,28.38221381267739,0.8514664143803218,2.7751497950173447
527226020,1474,115000,20,RL,63.0,31220,Pave,NoAlley,IR1,Bnk,NoSewr,FR2,Gtl,Gilbert,Feedr,Norm,1Fam,1Story,6,2,1952,1952,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1632.0,1632.0,GasA,TA,Y,FuseA,1474,0,0,0.0,0.0,1,0,3,1,TA,7,Min2,2,Gd,Attchd,1952.0,Unf,2.0,495.0,TA,TA,Y,0,0,144,0,0,NoFence,5,2008,WD ,Normal,3106.0,1.0,144,1952.0,-28114.0,3106.0,9.948750800768739,0.20179372197309417,0.4612427930813581
